id,prompt,label,reasoning,graph_id,story_id,rung,query_type,formal_form
11103,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Liking spicy food has a direct effect on the forest. The smoker has a direct effect on the forest. The overall probability of liking spicy food is 5%. The probability of not liking spicy food and the forest on fire is 35%. The probability of liking spicy food and the forest on fire is 3%.",yes,"Let V2 = the smoker; X = liking spicy food; Y = the forest.
X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.05
P(Y=1, X=0=1) = 0.35
P(Y=1, X=1=1) = 0.03
0.03/0.05 - 0.35/0.95 = 0.30
0.30 > 0",fork,forest_fire,1,correlation,P(Y | X)
22908,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on gyzp and hwax. Hwax has a direct effect on lirg. Gyzp has a direct effect on lirg. The overall probability of jyka is 35%. The probability of not jyka and lirg is 35%. The probability of jyka and lirg is 17%.",no,"Let X = jyka; V3 = gyzp; V2 = hwax; Y = lirg.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.35
P(Y=1, X=0=1) = 0.35
P(Y=1, X=1=1) = 0.17
0.17/0.35 - 0.35/0.65 = -0.06
-0.06 < 0",diamond,nonsense4,1,correlation,P(Y | X)
21307,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on swoq. Kwoz has a direct effect on swoq. The overall probability of kwox is 85%. For those who are not kwox and are not swoq, the probability of kwoz is 31%. For those who are not kwox and are swoq, the probability of kwoz is 43%. For those who are kwox and are not swoq, the probability of kwoz is 66%. For those who are kwox and are swoq, the probability of kwoz is 36%.",yes,"Let Y = kwoz; X = kwox; V3 = swoq.
X->V3,Y->V3
P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)
P(Y=1 | X=1, V3=1) - (P(X=1) * P(Y=1 | X=1, V3=1) + P(X=0) * P(Y=1 | X=0, V3=1))
P(X=1) = 0.85
P(Y=1 | X=0, V3=0) = 0.31
P(Y=1 | X=0, V3=1) = 0.43
P(Y=1 | X=1, V3=0) = 0.66
P(Y=1 | X=1, V3=1) = 0.36
0.36 - (0.85*0.36 + 0.15*0.43) = -0.01
-0.01 < 0",collision,nonsense1,1,exp_away,"P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)"
8702,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and disease. Vaccination has a direct effect on disease. The overall probability of getting the vaccine is 44%. The probability of vaccine refusal and recovering from the disease is 27%. The probability of getting the vaccine and recovering from the disease is 31%.",yes,"Let V1 = pre-conditions; X = vaccination; Y = disease.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.44
P(Y=1, X=0=1) = 0.27
P(Y=1, X=1=1) = 0.31
0.31/0.44 - 0.27/0.56 = 0.21
0.21 > 0",confounding,simpson_vaccine,1,correlation,P(Y | X)
6314,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Appearance has a direct effect on fame. Talent has a direct effect on fame. The overall probability of attractive appearance is 89%. For people considered unattractive and are not famous, the probability of talent is 99%. For people considered unattractive and are famous, the probability of talent is 97%. For people considered attractive and are not famous, the probability of talent is 99%. For people considered attractive and are famous, the probability of talent is 57%.",yes,"Let Y = talent; X = appearance; V3 = fame.
X->V3,Y->V3
P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)
P(Y=1 | X=1, V3=1) - (P(X=1) * P(Y=1 | X=1, V3=1) + P(X=0) * P(Y=1 | X=0, V3=1))
P(X=1) = 0.89
P(Y=1 | X=0, V3=0) = 0.99
P(Y=1 | X=0, V3=1) = 0.97
P(Y=1 | X=1, V3=0) = 0.99
P(Y=1 | X=1, V3=1) = 0.57
0.57 - (0.89*0.57 + 0.11*0.97) = -0.29
-0.29 < 0",collision,celebrity,1,exp_away,"P(Y = 1 | X = 1, V3 = 1] - P(Y = 1 | V3 = 1)"
8403,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. The overall probability of receives treatment is 45%. The probability of receives no treatment and recovery is 15%. The probability of receives treatment and recovery is 31%.",no,"Let V1 = gender; X = treatment; Y = recovery.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.45
P(Y=1, X=0=1) = 0.15
P(Y=1, X=1=1) = 0.31
0.31/0.45 - 0.15/0.55 = 0.42
0.42 > 0",confounding,simpson_drug,1,correlation,P(Y | X)
9468,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Poverty has a direct effect on water quality and cholera. Water company has a direct effect on water quality. Water quality has a direct effect on cholera. Poverty is unobserved. The overall probability of clean water is 19%. The probability of polluted water and cholera contraction is 30%. The probability of clean water and cholera contraction is 11%.",yes,"Let V2 = water company; V1 = poverty; X = water quality; Y = cholera.
V1->X,V2->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.19
P(Y=1, X=0=1) = 0.30
P(Y=1, X=1=1) = 0.11
0.11/0.19 - 0.30/0.81 = 0.17
0.17 > 0",IV,water_cholera,1,correlation,P(Y | X)
19599,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. The overall probability of having a sister is 98%. For people who do not have a sister, the probability of lung cancer is 24%. For people who have a sister, the probability of lung cancer is 48%.",no,"Let X = having a sister; V2 = tar deposit; Y = lung cancer.
X->V2,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.98
P(Y=1 | X=0) = 0.24
P(Y=1 | X=1) = 0.48
0.98*0.48 - 0.02*0.24 = 0.48
0.48 > 0",chain,smoking_tar_cancer,1,marginal,P(Y)
28615,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Wibl has a direct effect on vubr and zuph. Zuph has a direct effect on uvzi. Vubr has a direct effect on uvzi. The overall probability of zuph is 67%. For those who are not zuph, the probability of uvzi is 61%. For those who are zuph, the probability of uvzi is 83%.",yes,"Let V1 = wibl; V3 = vubr; X = zuph; Y = uvzi.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.67
P(Y=1 | X=0) = 0.61
P(Y=1 | X=1) = 0.83
0.67*0.83 - 0.33*0.61 = 0.76
0.76 > 0",diamondcut,nonsense7,1,marginal,P(Y)
27538,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Qwiu has a direct effect on jyka and kwox. Jyka has a direct effect on yupt. Yupt has a direct effect on kwox. Qwiu is unobserved. The overall probability of jyka is 82%. The probability of not jyka and kwox is 14%. The probability of jyka and kwox is 50%.",no,"Let V1 = qwiu; X = jyka; V3 = yupt; Y = kwox.
V1->X,X->V3,V1->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.82
P(Y=1, X=0=1) = 0.14
P(Y=1, X=1=1) = 0.50
0.50/0.82 - 0.14/0.18 = -0.17
-0.17 < 0",frontdoor,nonsense5,1,correlation,P(Y | X)
27250,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on gyzp and hwax. Hwax has a direct effect on lirg. Gyzp has a direct effect on lirg. The overall probability of jyka is 67%. The probability of not jyka and lirg is 26%. The probability of jyka and lirg is 42%.",no,"Let X = jyka; V3 = gyzp; V2 = hwax; Y = lirg.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.67
P(Y=1, X=0=1) = 0.26
P(Y=1, X=1=1) = 0.42
0.42/0.67 - 0.26/0.33 = -0.18
-0.18 < 0",diamond,nonsense4,1,correlation,P(Y | X)
24624,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on kraz and hwax. Hwax has a direct effect on rukz. Kraz has a direct effect on rukz. The overall probability of pexu is 37%. For those who are not pexu, the probability of rukz is 48%. For those who are pexu, the probability of rukz is 58%.",yes,"Let X = pexu; V3 = kraz; V2 = hwax; Y = rukz.
X->V3,X->V2,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.37
P(Y=1 | X=0) = 0.48
P(Y=1 | X=1) = 0.58
0.37*0.58 - 0.63*0.48 = 0.52
0.52 > 0",diamond,nonsense8,1,marginal,P(Y)
13975,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on having a brother and recovery. Having a brother has a direct effect on recovery. The overall probability of having a brother is 51%. For patients who do not have a brother, the probability of recovery is 65%. For patients who have a brother, the probability of recovery is 45%.",no,"Let V1 = gender; X = having a brother; Y = recovery.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.51
P(Y=1 | X=0) = 0.65
P(Y=1 | X=1) = 0.45
0.51*0.45 - 0.49*0.65 = 0.55
0.55 > 0",confounding,simpson_drug,1,marginal,P(Y)
25093,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on zory and zuph. Zuph has a direct effect on glimx. Zory has a direct effect on glimx. The overall probability of zuph is 75%. The probability of not zuph and glimx is 18%. The probability of zuph and glimx is 35%.",yes,"Let V1 = jyka; V3 = zory; X = zuph; Y = glimx.
V1->V3,V1->X,X->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.75
P(Y=1, X=0=1) = 0.18
P(Y=1, X=1=1) = 0.35
0.35/0.75 - 0.18/0.25 = -0.28
-0.28 < 0",diamondcut,nonsense9,1,correlation,P(Y | X)
15754,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Season has a direct effect on sprinkler and weather. Weather has a direct effect on rainfall. Sprinkler has a direct effect on rainfall. The overall probability of rainy season is 90%. For people in the dry season, the probability of high rainfall is 51%. For in the rainy season, the probability of high rainfall is 51%.",no,"Let X = season; V3 = sprinkler; V2 = weather; Y = rainfall.
X->V3,X->V2,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.90
P(Y=1 | X=0) = 0.51
P(Y=1 | X=1) = 0.51
0.90*0.51 - 0.10*0.51 = 0.51
0.51 > 0",diamond,floor_wet,1,marginal,P(Y)
1665,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on drug taken and cholesterol level. Treatment assignment has a direct effect on drug taken. Drug taken has a direct effect on cholesterol level. Unobserved confounders is unobserved. The overall probability of taking of all assigned drugs is 27%. For patients that have not taken any drugs, the probability of low cholesterol is 14%. For patients that have taken all assigned drugs, the probability of low cholesterol is 34%.",no,"Let V2 = treatment assignment; V1 = unobserved confounders; X = drug taken; Y = cholesterol level.
V1->X,V2->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.27
P(Y=1 | X=0) = 0.14
P(Y=1 | X=1) = 0.34
0.27*0.34 - 0.73*0.14 = 0.19
0.19 > 0",IV,cholesterol,1,marginal,P(Y)
2068,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Encouragement level has a direct effect on studying habit and exam score. Studying habit has a direct effect on exam score. The overall probability of encouragement is 54%. The probability of discouragement and high exam score is 21%. The probability of encouragement and high exam score is 48%.",no,"Let X = encouragement level; V2 = studying habit; Y = exam score.
X->V2,X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.54
P(Y=1, X=0=1) = 0.21
P(Y=1, X=1=1) = 0.48
0.48/0.54 - 0.21/0.46 = 0.44
0.44 > 0",mediation,encouagement_program,1,correlation,P(Y | X)
12447,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Ability to swim has a direct effect on studying habit and exam score. Studying habit has a direct effect on exam score. The overall probability of being able to swim is 47%. For students who cannot swim, the probability of high exam score is 25%. For students who can swim, the probability of high exam score is 75%.",yes,"Let X = ability to swim; V2 = studying habit; Y = exam score.
X->V2,X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.47
P(Y=1 | X=0) = 0.25
P(Y=1 | X=1) = 0.75
0.47*0.75 - 0.53*0.25 = 0.49
0.49 > 0",mediation,encouagement_program,1,marginal,P(Y)
25481,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on swoy and zuph. Zuph has a direct effect on xevu. Swoy has a direct effect on xevu. The overall probability of rixq is 42%. The probability of not rixq and xevu is 51%. The probability of rixq and xevu is 39%.",yes,"Let X = rixq; V3 = swoy; V2 = zuph; Y = xevu.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.42
P(Y=1, X=0=1) = 0.51
P(Y=1, X=1=1) = 0.39
0.39/0.42 - 0.51/0.58 = 0.04
0.04 > 0",diamond,nonsense0,1,correlation,P(Y | X)
25212,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. The overall probability of rixq is 51%. For those who are not rixq, the probability of xevu is 16%. For those who are rixq, the probability of xevu is 13%.",yes,"Let X = rixq; V2 = zuph; Y = xevu.
X->V2,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.51
P(Y=1 | X=0) = 0.16
P(Y=1 | X=1) = 0.13
0.51*0.13 - 0.49*0.16 = 0.14
0.14 > 0",chain,nonsense0,1,marginal,P(Y)
3834,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. The overall probability of receives treatment is 75%. The probability of receives no treatment and recovery is 18%. The probability of receives treatment and recovery is 33%.",no,"Let V1 = kidney stone size; X = treatment; Y = recovery.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.75
P(Y=1, X=0=1) = 0.18
P(Y=1, X=1=1) = 0.33
0.33/0.75 - 0.18/0.25 = -0.27
-0.27 < 0",confounding,simpson_kidneystone,1,correlation,P(Y | X)
24834,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on zuph and glimx. Zuph has a direct effect on glimx. The overall probability of zuph is 36%. The probability of not zuph and glimx is 7%. The probability of zuph and glimx is 17%.",no,"Let V1 = jyka; X = zuph; Y = glimx.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.36
P(Y=1, X=0=1) = 0.07
P(Y=1, X=1=1) = 0.17
0.17/0.36 - 0.07/0.64 = 0.36
0.36 > 0",confounding,nonsense9,1,correlation,P(Y | X)
1553,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Appearance has a direct effect on fame. Talent has a direct effect on fame. The overall probability of attractive appearance is 41%. For people considered unattractive, the probability of talent is 2%. For people considered attractive, the probability of talent is 2%.",no,"Let Y = talent; X = appearance; V3 = fame.
X->V3,Y->V3
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.41
P(Y=1 | X=0) = 0.02
P(Y=1 | X=1) = 0.02
0.41*0.02 - 0.59*0.02 = 0.02
0.02 > 0",collision,celebrity,1,marginal,P(Y)
